SE_ID,MLSV_YMD,FOOD_NM,FDINGR_NM
1,20230620,깍두기,김치(깍두기)
2,20230620,찰기장밥,기장(찰기장)/친환경
3,20230620,찰기장밥,찹쌀(백미)/친환경
4,20230620,찰기장밥,멥쌀(백미)/친환경
5,20230620,오징어무국,미나리/국산
6,20230620,오징어무국,고춧가루/친환경
7,20230620,오징어무국,호박(애호박)/친환경
8,20230620,오징어무국,파(대파)/친환경
9,20230620,오징어무국,양파/친환경
10,20230620,오징어무국,무(조선무)/친환경
11,20230620,오징어무국,다시마/말린것(건조)
12,20230620,오징어무국,"멸치(큰멸치, 대멸)"
13,20230620,오징어무국,오징어/국산
14,20230620,오징어무국,오징어/솔방울채
15,20230620,삼색햄달걀말이,달걀(전란)
16,20230620,삼색햄달걀말이,햄(쵸핑햄)
17,20230620,삼색햄달걀말이,당근/국산
18,20230620,삼색햄달걀말이,해바라기유
19,20230620,삼색햄달걀말이,우유
20,20230620,삼색햄달걀말이,간장(양조간장)
21,20230620,삼색햄달걀말이,시금치
22,20230620,삼색햄달걀말이,표고버섯/친환경
23,20230620,삼색햄달걀말이,"마늘/껍질제거(깐것), 꼭지제거"
24,20230620,수박,수박
25,20230620,배추김치,김치(배추김치)
26,20230620,보리밥,멥쌀(현미)/친환경
27,20230620,보리밥,보리(찰보리)
28,20230620,보리밥,멥쌀(백미)/친환경
29,20230620,보리밥,찹쌀(현미)/친환경
30,20230620,보리밥,기능성기장(칼슘강화)
31,20230620,해물순두부찌개,간장(재래간장)
32,20230620,해물순두부찌개,소금(꽃소금)
33,20230620,해물순두부찌개,고춧가루
34,20230620,해물순두부찌개,다시마(뿌리다시마)/말린것(건조)
35,20230620,해물순두부찌개,달걀
36,20230620,해물순두부찌개,"멸치(큰멸치, 대멸)"
37,20230620,해물순두부찌개,"오징어/껍질있는것(안깐것), 채썬것(세절)"
38,20230620,해물순두부찌개,바지락살
39,20230620,해물순두부찌개,"마늘/껍질제거(깐것), 꼭지제거"
40,20230620,해물순두부찌개,양파/껍질제거(깐것)
41,20230620,해물순두부찌개,팽이버섯
42,20230620,해물순두부찌개,고추(붉은고추(홍고추))
43,20230620,해물순두부찌개,두부(순두부)
44,20230620,해물순두부찌개,고추씨기름
45,20230620,해물순두부찌개,유채씨유(카놀라유)
46,20230620,해물순두부찌개,파(대파)/껍질제거(깐것)
47,20230620,해물순두부찌개,새우살(백새우)
48,20230620,해물순두부찌개,호박(애호박)
49,20230620,코다리떡강정,"깨(참깨)/볶은것, 껍질제거(깐것)"
50,20230620,코다리떡강정,"코다리살/강정용, 깍둑썰기"
51,20230620,코다리떡강정,설탕(백설탕)
52,20230620,코다리떡강정,간장(양조간장)
53,20230620,코다리떡강정,생수
54,20230620,코다리떡강정,배
55,20230620,코다리떡강정,실고추
56,20230620,코다리떡강정,유채씨유(카놀라유)
57,20230620,코다리떡강정,튀김가루
58,20230620,코다리떡강정,전분(감자전분)
59,20230620,코다리떡강정,떡볶이떡(비엔나떡볶이떡)
60,20230620,코다리떡강정,양파/껍질제거(깐것)
61,20230620,베이컨감자채볶음,"깨(참깨)/볶은것, 껍질제거(깐것)"
62,20230620,베이컨감자채볶음,유채씨유(카놀라유)
63,20230620,베이컨감자채볶음,참기름/국산
64,20230620,베이컨감자채볶음,소금(꽃소금)
65,20230620,베이컨감자채볶음,베이컨
66,20230620,베이컨감자채볶음,후추
67,20230620,베이컨감자채볶음,감자/껍질제거(깐것)
68,20230620,그린샐러드,멥쌀(백미)
69,20230620,총각김치,무(왜무)
70,20230620,꽃게오징어무국,기능성찹쌀(칼슘강화)
71,20230620,닭다리오븐구이,"마늘/껍질제거(깐것), 꼭지제거"
72,20230620,차조밥,기능성기장(칼슘강화)
73,20230620,새송이버섯볶음,차조
74,20230619,수박,수박
75,20230619,배추김치,김치(배추김치)
76,20230619,깻잎절임,간장(양조간장)/국산
77,20230619,깻잎절임,깻잎/친환경
78,20230619,깻잎절임,"마늘/껍질제거(깐것), 꼭지제거"
79,20230619,깻잎절임,고춧가루
80,20230619,깻잎절임,깨(참깨)/볶은것
81,20230619,깻잎절임,파(쪽파)/친환경
82,20230619,깻잎절임,참기름
83,20230619,깻잎절임,설탕(황설탕)
84,20230619,치킨커틀렛,하이스가루
85,20230619,치킨커틀렛,밀가루/국산
86,20230619,치킨커틀렛,빵가루
87,20230619,치킨커틀렛,월계수잎/말린것(건조)
88,20230619,치킨커틀렛,당근/친환경
89,20230619,치킨커틀렛,"닭고기(가슴살, 안심살)/돈가스용"
90,20230619,치킨커틀렛,달걀(전란)
91,20230619,치킨커틀렛,간장(어간장)
92,20230619,치킨커틀렛,콩기름(대두유)
93,20230619,치킨커틀렛,버터
94,20230619,치킨커틀렛,피망(청피망)/친환경
95,20230619,치킨커틀렛,"마늘/껍질제거(깐것), 꼭지제거"
96,20230619,치킨커틀렛,"생강/국산, 껍질제거(깐것)"
97,20230619,치킨커틀렛,양파/친환경
98,20230619,치킨커틀렛,우스터소스
99,20230619,치킨커틀렛,토마토케첩
100,20230619,치킨커틀렛,후추
101,20230619,치킨커틀렛,청주
102,20230619,우유,우유
103,20230619,북어포순두부찌개,김치(배추김치)/숙성시킨것
104,20230619,북어포순두부찌개,"멸치(큰멸치, 대멸)"
105,20230619,북어포순두부찌개,북어채
106,20230619,북어포순두부찌개,홍합/말린것(건조)
107,20230619,북어포순두부찌개,다시마/말린것(건조)
108,20230619,북어포순두부찌개,두부(순두부)/국산
109,20230619,북어포순두부찌개,당근/친환경
110,20230619,북어포순두부찌개,고춧가루
111,20230619,북어포순두부찌개,양파/친환경
112,20230619,북어포순두부찌개,"마늘/껍질제거(깐것), 꼭지제거"
113,20230619,북어포순두부찌개,파(대파)/친환경
114,20230619,북어포순두부찌개,새우살/냉동
115,20230619,북어포순두부찌개,디포리
116,20230619,수수밥,멥쌀(백미)/친환경
117,20230619,수수밥,수수(차수수)/친환경
118,20230619,수수밥,찹쌀(백미)/친환경
119,20230619,배추김치,김치(배추김치)
120,20230619,돼지고기숙주불고기,고추장
121,20230619,돼지고기숙주불고기,당근/국산
122,20230619,돼지고기숙주불고기,양배추/친환경
123,20230619,돼지고기숙주불고기,숙주나물/친환경
124,20230619,돼지고기숙주불고기,설탕(백설탕)
125,20230619,돼지고기숙주불고기,물엿
126,20230619,돼지고기숙주불고기,"돼지고기(앞다리, 전지)/불고기용"
127,20230619,돼지고기숙주불고기,피망(청피망)
128,20230619,돼지고기숙주불고기,파(대파)/친환경
129,20230619,돼지고기숙주불고기,"마늘/껍질제거(깐것), 꼭지제거"
130,20230619,돼지고기숙주불고기,양파/친환경
131,20230619,돼지고기숙주불고기,"생강/국산, 껍질제거(깐것)"
132,20230619,돼지고기숙주불고기,청주
133,20230619,돼지고기숙주불고기,소금(꽃소금)
134,20230619,돼지고기숙주불고기,후추
135,20230619,통곡물고구마맛탕,고구마/친환경
136,20230619,통곡물고구마맛탕,해바라기유
137,20230619,통곡물고구마맛탕,시리얼(곡물(귀리)시리얼)
138,20230619,통곡물고구마맛탕,물엿
139,20230619,통곡물고구마맛탕,설탕(백설탕)
140,20230619,통곡물고구마맛탕,깨(참깨)/볶은것
141,20230619,통곡물고구마맛탕,깨(검정깨(흑임자))/볶은것
142,20230619,밀감푸딩,푸딩(밀감푸딩)
143,20230619,건새우마늘쫑볶음,파(대파)/친환경
144,20230619,건새우마늘쫑볶음,"새우(꽃새우)/말린것(건조), 머리제거(두절)"
145,20230619,건새우마늘쫑볶음,마늘종/국산
146,20230619,건새우마늘쫑볶음,참기름
147,20230619,건새우마늘쫑볶음,당근/국산
148,20230619,건새우마늘쫑볶음,물엿
149,20230619,건새우마늘쫑볶음,"마늘/껍질제거(깐것), 꼭지제거"
150,20230619,건새우마늘쫑볶음,양파/친환경
151,20230619,건새우마늘쫑볶음,간장(재래간장)
152,20230619,흑미밥,찹쌀(백미)/친환경
153,20230619,흑미밥,찹쌀(흑미)/친환경
154,20230619,흑미밥,멥쌀(백미)/친환경
155,20230619,시금치된장국,들깨가루
156,20230619,시금치된장국,파(대파)/친환경
157,20230619,시금치된장국,시금치/친환경
158,20230619,시금치된장국,된장
159,20230619,시금치된장국,"마늘/껍질제거(깐것), 꼭지제거"
160,20230619,시금치된장국,다시마/말린것(건조)
161,20230619,시금치된장국,"멸치(큰멸치, 대멸)"
162,20230619,포도,포도(캠벨얼리)
163,20230619,달걀찜,당근
164,20230619,달걀찜,달걀
165,20230619,달걀찜,파(실파)/껍질제거(깐것)
166,20230619,달걀찜,소금(꽃소금)
167,20230619,달걀찜,참기름/국산
168,20230619,달걀찜,생수
169,20230619,근대된장국,된장(찌개된장)
170,20230619,근대된장국,고추장
171,20230619,근대된장국,다시마(뿌리다시마)/말린것(건조)
172,20230619,근대된장국,"멸치(큰멸치, 대멸)"
173,20230619,근대된장국,파(대파)/껍질제거(깐것)
174,20230619,근대된장국,근대
175,20230619,근대된장국,"마늘/껍질제거(깐것), 꼭지제거"
176,20230619,콩나물무침,"마늘/껍질제거(깐것), 꼭지제거"
177,20230619,콩나물무침,소금(꽃소금)
178,20230619,콩나물무침,콩나물
179,20230619,콩나물무침,참기름/국산
180,20230619,콩나물무침,파(실파)/껍질제거(깐것)
181,20230619,콩나물무침,"깨(참깨)/볶은것, 껍질제거(깐것)"
182,20230619,돼지고기김치볶음,"깨(참깨)/볶은것, 껍질제거(깐것)"
183,20230619,돼지고기김치볶음,"마늘/껍질제거(깐것), 꼭지제거"
184,20230619,돼지고기김치볶음,설탕(백설탕)
185,20230619,돼지고기김치볶음,"돼지고기(앞다리, 전지)/불고기용"
186,20230619,돼지고기김치볶음,"돼지고기(뒷다리, 후지)/불고기용"
187,20230619,돼지고기김치볶음,고추장
188,20230619,돼지고기김치볶음,김치(배추김치)/숙성시킨것
189,20230619,돼지고기김치볶음,참기름/국산
190,20230619,돼지고기김치볶음,유채씨유(카놀라유)
191,20230619,돼지고기김치볶음,후추
192,20230619,현미밥,멥쌀(백미)/친환경
193,20230619,현미밥,찹쌀(현미)/친환경
194,20230619,현미밥,기능성기장(칼슘강화)
195,20230619,현미밥,멥쌀(현미)/친환경
196,20230619,반반핫도그,멥쌀(흑미)
197,20230619,두부강정,멥쌀(백미)
198,20230619,오징어브로콜리초무침,기능성찹쌀(칼슘강화)
199,20230619,무김치,"마늘/껍질제거(깐것), 꼭지제거"
200,20230619,흑미밥,기능성기장(칼슘강화)
201,20230619,병천순대국,기능성멥쌀(쌀눈)
202,20230616,키위,키위/친환경
203,20230616,배추김치,김치(배추김치)
204,20230616,콩나물밥,간장(양조간장)/국산
205,20230616,콩나물밥,콩기름(대두유)
206,20230616,콩나물밥,"마늘/껍질제거(깐것), 꼭지제거"
207,20230616,콩나물밥,무(조선무)/친환경
208,20230616,콩나물밥,물엿
209,20230616,콩나물밥,한우(우둔)
210,20230616,콩나물밥,깨(참깨)/볶은것
211,20230616,콩나물밥,파(쪽파)/친환경
212,20230616,콩나물밥,후추
213,20230616,콩나물밥,당근/친환경
214,20230616,콩나물밥,멥쌀(백미)/친환경
215,20230616,콩나물밥,찹쌀(백미)/친환경
216,20230616,콩나물밥,설탕(황설탕)
217,20230616,콩나물밥,참기름
218,20230616,콩나물밥,콩나물/친환경
219,20230616,콩나물밥,표고버섯/말린것(건조)
220,20230616,우유,우유
221,20230616,돼지고기장조림,간장(양조간장)/국산
222,20230616,돼지고기장조림,파(대파)/친환경
223,20230616,돼지고기장조림,"생강/국산, 껍질제거(깐것)"
224,20230616,돼지고기장조림,"마늘/껍질제거(깐것), 꼭지제거"
225,20230616,돼지고기장조림,양파/친환경
226,20230616,돼지고기장조림,"돼지고기(앞다리, 전지)"
227,20230616,돼지고기장조림,"돼지고기(뒷다리, 후지)"
228,20230616,돼지고기장조림,물엿
229,20230616,돼지고기장조림,설탕(황설탕)
230,20230616,돼지고기장조림,후추
231,20230616,팽이버섯된장국,"마늘/껍질제거(깐것), 꼭지제거"
232,20230616,팽이버섯된장국,된장(전통된장)/전통식품인증
233,20230616,팽이버섯된장국,팽이버섯/친환경
234,20230616,팽이버섯된장국,파(쪽파)/친환경
235,20230616,팽이버섯된장국,"멸치(큰멸치, 대멸)"
236,20230616,팽이버섯된장국,다시마/말린것(건조)
237,20230616,오이치커리무침,물엿
238,20230616,오이치커리무침,치커리(녹색치커리)/친환경
239,20230616,오이치커리무침,"마늘/껍질제거(깐것), 꼭지제거"
240,20230616,오이치커리무침,식초(양조식초)
241,20230616,오이치커리무침,고춧가루
242,20230616,오이치커리무침,소금(구운소금)
243,20230616,오이치커리무침,고추장/전통식품인증
244,20230616,오이치커리무침,깨(참깨)/볶은것
245,20230616,오이치커리무침,오이(가시오이)
246,20230616,오이치커리무침,참기름
247,20230616,홍국쌀밥,찹쌀(백미)/친환경
248,20230616,홍국쌀밥,기능성멥쌀(홍국균)
249,20230616,홍국쌀밥,멥쌀(백미)/친환경
250,20230616,찜닭,당근/국산
251,20230616,찜닭,굴소스
252,20230616,찜닭,후추
253,20230616,찜닭,청주
254,20230616,찜닭,감자/친환경
255,20230616,찜닭,건고추/친환경
256,20230616,찜닭,물엿
257,20230616,찜닭,닭고기(성계)/절단된것
258,20230616,찜닭,"마늘/껍질제거(깐것), 꼭지제거"
259,20230616,찜닭,"생강/국산, 껍질제거(깐것)"
260,20230616,찜닭,양파/친환경
261,20230616,찜닭,참기름/외국산
262,20230616,찜닭,당면
263,20230616,찜닭,설탕(흑설탕)
264,20230616,찜닭,간장(양조간장)
265,20230616,찜닭,파(대파)/친환경
266,20230616,갈치카레구이,"갈치/구이용, 내장제거, 비가식부위제거, 절단된것"
267,20230616,갈치카레구이,청주
268,20230616,갈치카레구이,소금(꽃소금)
269,20230616,갈치카레구이,밀가루
270,20230616,갈치카레구이,분말(카레분말)
271,20230616,갈치카레구이,전분(감자전분)
272,20230616,부대찌개,두부/친환경
273,20230616,부대찌개,떡국떡/국산
274,20230616,부대찌개,파(대파)/친환경
275,20230616,부대찌개,다시마/말린것(건조)
276,20230616,부대찌개,"돼지고기(앞다리, 전지)/찌개용"
277,20230616,부대찌개,"멸치(큰멸치, 대멸)"
278,20230616,부대찌개,팽이버섯/친환경
279,20230616,부대찌개,돼지고기햄(모둠)/찌개용
280,20230616,부대찌개,고춧가루/친환경
281,20230616,부대찌개,후추
282,20230616,부대찌개,양파/친환경
283,20230616,부대찌개,"마늘/껍질제거(깐것), 꼭지제거"
284,20230616,부대찌개,김치(배추김치)/숙성시킨것
285,20230616,부대찌개,고추장
286,20230616,사과치커리무침,유자청
287,20230616,사과치커리무침,당근/국산
288,20230616,사과치커리무침,"사과(부사, 후지)"
289,20230616,사과치커리무침,치커리
290,20230616,사과치커리무침,드레싱(참깨흑임자드레싱)
291,20230616,도넛,도넛
292,20230616,배추김치,김치(배추김치)
293,20230616,배추김치,김치(배추김치)
294,20230616,아욱된장국,된장(찌개된장)
295,20230616,아욱된장국,고추장
296,20230616,아욱된장국,"멸치(큰멸치, 대멸)"
297,20230616,아욱된장국,다시마(뿌리다시마)/말린것(건조)
298,20230616,아욱된장국,파(대파)/껍질제거(깐것)
299,20230616,아욱된장국,아욱
300,20230616,아욱된장국,"마늘/껍질제거(깐것), 꼭지제거"
301,20230616,매실주스,얼음
302,20230616,매실주스,설탕(흑설탕)
303,20230616,매실주스,매실농축액
304,20230616,매실주스,생수
305,20230616,현미밥,찹쌀(현미)/친환경
306,20230616,현미밥,멥쌀(백미)/친환경
307,20230616,현미밥,멥쌀(현미)/친환경
308,20230616,현미밥,기능성기장(칼슘강화)
309,20230616,찜닭,배
310,20230616,찜닭,당근
311,20230616,찜닭,설탕(흑설탕)
312,20230616,찜닭,조청(쌀조청)
313,20230616,찜닭,참기름/국산
314,20230616,찜닭,당면(납작당면)
315,20230616,찜닭,닭고기(살코기)/껍질있는것(안깐것)
316,20230616,찜닭,닭고기(살코기)/껍질제거(깐것)
317,20230616,찜닭,고춧가루
318,20230616,찜닭,굴소스
319,20230616,찜닭,후추
320,20230616,찜닭,청주
321,20230616,찜닭,"마늘/껍질제거(깐것), 꼭지제거"
322,20230616,찜닭,생강/껍질제거(깐것)
323,20230616,찜닭,양파/껍질제거(깐것)
324,20230616,찜닭,간장(양조간장)
325,20230616,찜닭,매실농축액
326,20230616,찜닭,감자/껍질제거(깐것)
327,20230616,찜닭,고추(붉은고추(홍고추))/말린것(건조)
328,20230616,찜닭,표고버섯
329,20230616,취나물볶음,취나물
330,20230616,취나물볶음,고추(붉은고추(홍고추))
331,20230616,취나물볶음,소금(꽃소금)
332,20230616,취나물볶음,들기름
333,20230616,취나물볶음,간장(재래간장)
334,20230616,취나물볶음,"깨(참깨)/볶은것, 껍질제거(깐것)"
335,20230616,취나물볶음,파(실파)/껍질제거(깐것)
336,20230616,총각김치,김치(총각김치)
337,20230616,총각김치,김치(깻잎김치)
338,20230616,부대찌개,김치(배추김치)
339,20230616,부대찌개,고춧가루
340,20230616,부대찌개,햄(부대찌개햄)
341,20230616,부대찌개,돼지고기햄통조림
342,20230616,부대찌개,요리용양념장/부대찌개용
343,20230616,부대찌개,육수(사골육수)
344,20230616,부대찌개,파(대파)/껍질제거(깐것)
345,20230616,부대찌개,혼합멸치/말린것(건조)
346,20230616,부대찌개,라면(라면사리)
347,20230616,부대찌개,양파/껍질제거(깐것)
348,20230616,부대찌개,"마늘/껍질제거(깐것), 꼭지제거"
349,20230616,보리밥,기능성찹쌀(칼슘강화)
350,20230616,보리밥,보리(쌀보리)
351,20230616,보리밥,멥쌀(백미)
352,20230616,닭꼬치구이,양념치킨소스
353,20230616,닭꼬치구이,닭꼬치
354,20230616,닭꼬치구이,드레싱(머스터드드레싱)
355,20230616,닭꼬치구이,깨(검정깨(흑임자))/볶은것
356,20230616,어묵볶음,파(대파)/껍질제거(깐것)
357,20230616,어묵볶음,피망(청피망)
358,20230616,어묵볶음,깨(참깨)/볶은것
359,20230616,어묵볶음,"마늘/껍질제거(깐것), 꼭지제거"
360,20230616,어묵볶음,양파/껍질제거(깐것)
361,20230616,어묵볶음,간장(양조간장)
362,20230616,어묵볶음,굴소스
363,20230616,어묵볶음,유채씨유(카놀라유)
364,20230616,어묵볶음,어묵
365,20230616,어묵볶음,당근/껍질제거(깐것)
366,20230615,핫도그,핫도그/냉동
367,20230615,마파두부,전분(감자전분)/국산
368,20230615,마파두부,두부/친환경
369,20230615,마파두부,양파/친환경
370,20230615,마파두부,"마늘/껍질제거(깐것), 꼭지제거"
371,20230615,마파두부,피망(청피망)/친환경
372,20230615,마파두부,피망(홍피망)/친환경
373,20230615,마파두부,고추(붉은고추(홍고추))/친환경
374,20230615,마파두부,"돼지고기(앞다리, 전지)"
375,20230615,마파두부,당근/친환경
376,20230615,마파두부,콩기름(대두유)
377,20230615,마파두부,굴소스
378,20230615,마파두부,두반장소스
379,20230615,우유,우유
380,20230615,배추김치,김치(배추김치)
381,20230615,배추된장국,된장(전통된장)/전통식품인증
382,20230615,배추된장국,"배추(얼갈이, 단배추)/친환경"
383,20230615,배추된장국,"마늘/껍질제거(깐것), 꼭지제거"
384,20230615,배추된장국,다시마/말린것(건조)
385,20230615,배추된장국,"멸치(큰멸치, 대멸)"
386,20230615,숙주미나리무침,숙주나물/친환경
387,20230615,숙주미나리무침,미나리/친환경
388,20230615,숙주미나리무침,참기름
389,20230615,숙주미나리무침,깨(참깨)/볶은것
390,20230615,숙주미나리무침,"마늘/껍질제거(깐것), 꼭지제거"
391,20230615,현미찹쌀밥,멥쌀(백미)/친환경
392,20230615,현미찹쌀밥,멥쌀(현미)/친환경
393,20230615,현미찹쌀밥,찹쌀(백미)/친환경
394,20230615,배추김치,김치(배추김치)
395,20230615,슈팅스타뚱카롱,마카롱(피스타치오마카롱)
396,20230615,소라살채소무침,소라살
397,20230615,소라살채소무침,설탕(백설탕)
398,20230615,소라살채소무침,매실농축액
399,20230615,소라살채소무침,고추장
400,20230615,소라살채소무침,당근/국산
401,20230615,소라살채소무침,깻잎
402,20230615,소라살채소무침,상추/친환경
403,20230615,소라살채소무침,양배추/친환경
404,20230615,소라살채소무침,"마늘/껍질제거(깐것), 꼭지제거"
405,20230615,소라살채소무침,양파/친환경
406,20230615,소라살채소무침,고춧가루/친환경
407,20230615,소라살채소무침,식초/김치제조용
408,20230615,소라살채소무침,부추/친환경
409,20230615,소라살채소무침,오이(재래종)/친환경
410,20230615,소라살채소무침,파(대파)/친환경
411,20230615,율무밥,찹쌀(백미)/친환경
412,20230615,율무밥,율무/일반
413,20230615,율무밥,멥쌀(백미)/친환경
414,20230615,매운돼지갈비찜,당근/국산
415,20230615,매운돼지갈비찜,파(대파)/친환경
416,20230615,매운돼지갈비찜,"돼지고기(앞다리, 전지)/깍둑썰기"
417,20230615,매운돼지갈비찜,돼지고기(갈비)/국산
418,20230615,매운돼지갈비찜,물엿
419,20230615,매운돼지갈비찜,고추장
420,20230615,매운돼지갈비찜,고춧가루/친환경
421,20230615,매운돼지갈비찜,청주
422,20230615,매운돼지갈비찜,월계수잎/말린것(건조)
423,20230615,매운돼지갈비찜,양파/친환경
424,20230615,매운돼지갈비찜,"마늘/껍질제거(깐것), 꼭지제거"
425,20230615,매운돼지갈비찜,"생강/국산, 껍질제거(깐것)"
426,20230615,두부양념구이,"마늘/껍질제거(깐것), 꼭지제거"
427,20230615,두부양념구이,설탕(백설탕)
428,20230615,두부양념구이,참기름
429,20230615,두부양념구이,두부/친환경
430,20230615,두부양념구이,깨(참깨)/볶은것
431,20230615,두부양념구이,파(실파)/껍질제거(깐것)
432,20230615,두부양념구이,간장(양조간장)
433,20230615,두부양념구이,소금(꽃소금)
434,20230615,두부양념구이,고춧가루/친환경
435,20230615,근대된장국,들깨가루
436,20230615,근대된장국,"마늘/껍질제거(깐것), 꼭지제거"
437,20230615,근대된장국,"멸치(큰멸치, 대멸)"
438,20230615,근대된장국,다시마/말린것(건조)
439,20230615,근대된장국,된장
440,20230615,근대된장국,근대/친환경
441,20230615,근대된장국,파(대파)/친환경
442,20230615,깍두기,김치(깍두기)
443,20230615,데리야끼소스,매실농축액
444,20230615,데리야끼소스,간장(양조간장)
445,20230615,데리야끼소스,양파/껍질제거(깐것)
446,20230615,데리야끼소스,생강/껍질제거(깐것)
447,20230615,데리야끼소스,배
448,20230615,데리야끼소스,설탕(흑설탕)
449,20230615,데리야끼소스,조청(쌀조청)
450,20230615,달걀말이,유채씨유(카놀라유)
451,20230615,달걀말이,당근
452,20230615,달걀말이,소금(꽃소금)
453,20230615,달걀말이,양파/껍질제거(깐것)
454,20230615,달걀말이,파(실파)/껍질제거(깐것)
455,20230615,달걀말이,달걀
456,20230615,돼지고기김치찌개,다시마(뿌리다시마)/말린것(건조)
457,20230615,돼지고기김치찌개,"멸치(큰멸치, 대멸)"
458,20230615,돼지고기김치찌개,"돼지고기(뒷다리, 후지)/찌개용"
459,20230615,돼지고기김치찌개,소금(꽃소금)
460,20230615,돼지고기김치찌개,고춧가루
461,20230615,돼지고기김치찌개,두부/찌개용
462,20230615,돼지고기김치찌개,김치(배추김치)/숙성시킨것
463,20230615,돼지고기김치찌개,고추장
464,20230615,돼지고기김치찌개,파(대파)/껍질제거(깐것)
465,20230615,돼지고기김치찌개,양파/껍질제거(깐것)
466,20230615,돼지고기김치찌개,"마늘/껍질제거(깐것), 꼭지제거"
467,20230615,감자빵,옥수수빵
468,20230615,사골만두국,"마늘/껍질제거(깐것), 꼭지제거"
469,20230615,사골만두국,만두(교자만두)
470,20230615,사골만두국,후추
471,20230615,사골만두국,사골엑기스
472,20230615,사골만두국,소금(꽃소금)
473,20230615,사골만두국,달걀
474,20230615,사골만두국,당근/껍질제거(깐것)
475,20230615,사골만두국,파(대파)/껍질제거(깐것)
476,20230615,사골만두국,간장(재래간장)/국산
477,20230615,도토리묵김치무침,간장(양조간장)
478,20230615,도토리묵김치무침,김치(배추김치)
479,20230615,도토리묵김치무침,김가루
480,20230615,도토리묵김치무침,설탕(백설탕)/대(大)
481,20230615,도토리묵김치무침,"마늘/껍질제거(깐것), 꼭지제거"
482,20230615,도토리묵김치무침,묵(도토리묵)
483,20230615,도토리묵김치무침,참기름
484,20230615,도토리묵김치무침,고춧가루
485,20230615,도토리묵김치무침,파(실파)/껍질제거(깐것)
486,20230615,도토리묵김치무침,깨(참깨)/볶은것
487,20230615,도토리묵김치무침,오이
488,20230615,도토리묵김치무침,당근/껍질제거(깐것)
489,20230615,무김치,김치(섞박지)
490,20230615,가자미살튀김,레몬
491,20230615,가자미살튀김,튀김가루
492,20230615,가자미살튀김,유채씨유(카놀라유)
493,20230615,가자미살튀김,전분(감자전분)
494,20230615,가자미살튀김,달걀(난백)
495,20230615,가자미살튀김,감자칩
496,20230615,가자미살튀김,깨(검정깨(흑임자))/볶은것
497,20230615,가자미살튀김,"가자미/강정용, 깍둑썰기, 순살"
498,20230615,가자미살튀김,락토소스
499,20230615,가자미살튀김,후추
500,20230615,가자미살튀김,레몬파닭소스
501,20230615,가자미살튀김,고추(청양고추)
